,Feature_A,Feature_B,Correlation
1211,hair_dryer,host_acceptance_rate,0.16145538824654207
1212,hair_dryer,latitude,0.06270998960220044
1213,hair_dryer,longtitude,0.04902948184847642
1214,hair_dryer,accomodates,0.18670468273832125
1215,hair_dryer,bathrooms,0.04214357030092009
1216,hair_dryer,bedrooms,0.09891818075604529
1217,hair_dryer,beds,0.14604063158043384
1218,hair_dryer,price,0.08446431528752739
1219,hair_dryer,security_deposit,0.08456787335166503
1220,hair_dryer,cleaning_fee,0.06112989617278923
1221,hair_dryer,extra_people,0.08543117969317922
1222,hair_dryer,number_of_reviews,0.02516355517276544
1223,hair_dryer,review_scores_rating,0.03366115354226157
1224,hair_dryer,wireless_internet,0.15179480184261773
1225,hair_dryer,smoke_detector,0.17631612218981027
1226,hair_dryer,air_conditioning,0.12390019121922612
1227,hair_dryer,heating,0.1274110698733677
1228,hair_dryer,cable_tv,0.053414147669548974
1229,hair_dryer,washer,0.055180618126560096
1230,hair_dryer,dryer,0.44935534545459954
1231,hair_dryer,family_kid_friendly,0.15448948089442394
1232,hair_dryer,kitchen,0.03832992759407379
1233,hair_dryer,free_parking,0.017999506130905563
1234,hair_dryer,carbon_monoxide,0.22793987649546155
1235,hair_dryer,pets_allowed,0.01872930746176161
1236,hair_dryer,essentials,0.29553306270925095
1237,hair_dryer,checkin_24hr,0.47214210006950813
1238,hair_dryer,lock_on_bedroom_door,0.11785491934008417
1239,hair_dryer,pool,0.06801753651371163
1240,hair_dryer,hair_dryer,1.0
1241,hair_dryer,gym,0.07219636109280993
1242,hair_dryer,wheelchair_accessible,0.02029302537041576
1243,hair_dryer,iron,0.7204773667180334
1244,hair_dryer,shampoo,0.3884237355484486
1245,hair_dryer,hangers,0.6287816815797506
1246,hair_dryer,first_aid_kit,0.13683217090644578
1247,hair_dryer,elevator,0.06189164348751763
1248,gym,id,0.03658202208724836
1249,gym,host_response_rate,0.00024069552694118255
1250,gym,host_acceptance_rate,-0.14521412014425
1251,gym,latitude,0.12241293245901111
1252,gym,longtitude,0.09004900938115247
1253,gym,accomodates,0.13746052113425503
1254,gym,bathrooms,0.13785405948441634
1255,gym,bedrooms,0.09892771294929105
1256,gym,beds,0.052735917899043167
1257,gym,price,0.18446308303676479
1258,gym,security_deposit,-0.07009508708303785
1259,gym,cleaning_fee,0.22804249662280765
1260,gym,extra_people,-0.1389244994549328
1261,gym,number_of_reviews,-0.12741106565771135
1262,gym,review_scores_rating,-0.18638733216611908
1263,gym,wireless_internet,0.0035802520378182667
1264,gym,smoke_detector,-0.1551602121929253
1265,gym,air_conditioning,0.17633911664619462
1266,gym,heating,0.0636345939466989
1267,gym,cable_tv,0.2156463986942453
1268,gym,washer,0.2133398345880175
1269,gym,dryer,0.13932378544922266
1270,gym,family_kid_friendly,0.22124598305502705
1271,gym,kitchen,0.08046014383925176
1272,gym,free_parking,-0.06626305189003937
1273,gym,carbon_monoxide,-0.10428972215514742
1274,gym,pets_allowed,0.07439696447991026
1275,gym,essentials,0.08609423818993842
1276,gym,checkin_24hr,0.12287829410670613
1277,gym,lock_on_bedroom_door,-0.0734151454805335
1278,gym,pool,0.4947949306642674
1279,gym,hair_dryer,0.07219636109280993
1280,gym,gym,1.0
1281,gym,wheelchair_accessible,0.1822517309816106
1282,gym,iron,0.08652166184878056
1283,gym,shampoo,0.09546407470527436
1284,gym,hangers,0.012830387853450564
1285,gym,first_aid_kit,-0.1310937215279182
1286,gym,elevator,0.5627293731890061
1287,wheelchair_accessible,id,-0.038687208320389355
1288,wheelchair_accessible,host_response_rate,-0.04773363935358475
1289,wheelchair_accessible,host_acceptance_rate,-0.0580320431220561
1290,wheelchair_accessible,latitude,0.06352578427264637
1291,wheelchair_accessible,longtitude,0.07535491988825505
1292,wheelchair_accessible,accomodates,0.021196961836575625
1293,wheelchair_accessible,bathrooms,-0.0418179392683197
1294,wheelchair_accessible,bedrooms,-0.006243619616319479
1295,wheelchair_accessible,beds,-0.0021346822028478316
1296,wheelchair_accessible,price,0.06091075210092289
1297,wheelchair_accessible,security_deposit,0.02685659606487896
1298,wheelchair_accessible,cleaning_fee,0.04002098818970035
1299,wheelchair_accessible,extra_people,-0.0068992010807225005
1300,wheelchair_accessible,number_of_reviews,-0.017408851506358618
1301,wheelchair_accessible,review_scores_rating,0.018343287414526545
1302,wheelchair_accessible,wireless_internet,-0.021672771908194725
1303,wheelchair_accessible,smoke_detector,0.04602236742948978
1304,wheelchair_accessible,air_conditioning,0.07032783380319384
1305,wheelchair_accessible,heating,0.02619464035717602
1306,wheelchair_accessible,cable_tv,0.08112880193930926
1307,wheelchair_accessible,washer,0.07528282238324023
1308,wheelchair_accessible,dryer,0.05452677003589988
1309,wheelchair_accessible,family_kid_friendly,0.08721527964928118
1310,wheelchair_accessible,kitchen,0.03248922323251965
1311,wheelchair_accessible,free_parking,-0.03534601748156861
1312,wheelchair_accessible,carbon_monoxide,0.0396739810997171
1313,wheelchair_accessible,pets_allowed,0.11442214367078837
1314,wheelchair_accessible,essentials,0.009062691124319757
1315,wheelchair_accessible,checkin_24hr,0.0574634409394365
1316,wheelchair_accessible,lock_on_bedroom_door,-0.039605877733936645
1317,wheelchair_accessible,pool,0.11811232091477297
1318,wheelchair_accessible,hair_dryer,0.02029302537041576
1319,wheelchair_accessible,gym,0.1822517309816106
1320,wheelchair_accessible,wheelchair_accessible,1.0
1321,wheelchair_accessible,iron,0.02113226570906704
1322,wheelchair_accessible,shampoo,0.021120432138375396
1323,wheelchair_accessible,hangers,0.019893082664734555
1324,wheelchair_accessible,first_aid_kit,0.009566041368777757
1325,wheelchair_accessible,elevator,0.31803820137394606
1326,iron,id,0.2121559661233459
1327,iron,host_response_rate,0.1639315868129248
1328,iron,host_acceptance_rate,0.13930975005382631
1329,iron,latitude,0.043469888942365344
1330,iron,longtitude,0.07663915128892708
1331,iron,accomodates,0.18745232634620418
1332,iron,bathrooms,0.057926960078445305
1333,iron,bedrooms,0.10463074999113618
1334,iron,beds,0.13819687761789315
1335,iron,price,0.09430450335191688
1336,iron,security_deposit,0.04979190585964087
1337,iron,cleaning_fee,0.062331947682540696
1338,iron,extra_people,0.06756608790495547
1339,iron,number_of_reviews,0.0031912938215703794
1340,iron,review_scores_rating,0.025446988307622386
1341,iron,wireless_internet,0.1432108223153885
1342,iron,smoke_detector,0.17947760070485178
1343,iron,air_conditioning,0.17109486885455238
1344,iron,heating,0.14429414051125306
1345,iron,cable_tv,0.11548257287352169
1346,iron,washer,0.04464466640334896
1347,iron,dryer,0.31538076375748536
1348,iron,family_kid_friendly,0.17021016768009017
1349,iron,kitchen,0.049255265210157474
1350,iron,free_parking,0.018024126129772985
1351,iron,carbon_monoxide,0.2236860549661164
1352,iron,pets_allowed,0.031275442990479525
1353,iron,essentials,0.298285943864649
1354,iron,checkin_24hr,0.4851982181308748
1355,iron,lock_on_bedroom_door,0.10593253576256309
1356,iron,pool,0.06327477037264248
1357,iron,hair_dryer,0.7204773667180334
1358,iron,gym,0.08652166184878056
1359,iron,wheelchair_accessible,0.02113226570906704
1360,iron,iron,1.0
1361,iron,shampoo,0.35692448963497714
1362,iron,hangers,0.635142966907136
1363,iron,first_aid_kit,0.13802370112070725
1364,iron,elevator,0.07607791668943373
1365,shampoo,id,0.11582314533172904
1366,shampoo,host_response_rate,0.17143258159680255
1367,shampoo,host_acceptance_rate,0.16156723352623883
1368,shampoo,latitude,0.0638250730976828
1369,shampoo,longtitude,0.01439576480472901
1370,shampoo,accomodates,0.13833572282173817
1371,shampoo,bathrooms,0.024646212114142616
1372,shampoo,bedrooms,0.0874753603273553
1373,shampoo,beds,0.11534110878391725
1374,shampoo,price,0.042782882621474595
1375,shampoo,security_deposit,0.018188472981552066
1376,shampoo,cleaning_fee,-0.014213691020859323
1377,shampoo,extra_people,0.10604916908122979
1378,shampoo,number_of_reviews,0.08046018791636413
1379,shampoo,review_scores_rating,0.05838433428010823
1380,shampoo,wireless_internet,0.19887039854500216
1381,shampoo,smoke_detector,0.1633815581730412
1382,shampoo,air_conditioning,0.13519746478025713
1383,shampoo,heating,0.1754021537867277
1384,shampoo,cable_tv,0.035380766025255424
1385,shampoo,washer,0.08194300213426348
1386,shampoo,dryer,0.24672731142931853
1387,shampoo,family_kid_friendly,0.17897254880917945
1388,shampoo,kitchen,0.08005408675998593
1389,shampoo,free_parking,0.08260603839160292
1390,shampoo,carbon_monoxide,0.18392081091272583
1391,shampoo,pets_allowed,0.03619072363352277
1392,shampoo,essentials,0.45291304140093536
1393,shampoo,checkin_24hr,0.31878789881536107
1394,shampoo,lock_on_bedroom_door,0.006860890098816543
1395,shampoo,pool,0.06909183385810794
1396,shampoo,hair_dryer,0.3884237355484486
1397,shampoo,gym,0.09546407470527436
1398,shampoo,wheelchair_accessible,0.021120432138375396
1399,shampoo,iron,0.35692448963497714
1400,shampoo,shampoo,1.0
1401,shampoo,hangers,0.3517112251871289
1402,shampoo,first_aid_kit,0.20365460448501652
1403,shampoo,elevator,0.07902600421799989
1404,hangers,id,0.2995086473981452
1405,hangers,host_response_rate,0.14394871301984777
1406,hangers,host_acceptance_rate,0.18307549393637107
1407,hangers,latitude,0.014755637212030314
1408,hangers,longtitude,0.005580743365166204
1409,hangers,accomodates,0.10538456089835396
1410,hangers,bathrooms,0.0005557941792255886
1411,hangers,bedrooms,0.08318960083221244
1412,hangers,beds,0.11129841249825323
1413,hangers,price,0.009879647042002646
1414,hangers,security_deposit,0.0739993004705425
1415,hangers,cleaning_fee,0.012936330883559412
1416,hangers,extra_people,0.08078598658631186
1417,hangers,number_of_reviews,-0.02635642184613483
1418,hangers,review_scores_rating,0.022964692707571708
1419,hangers,wireless_internet,0.11496257580739819
1420,hangers,smoke_detector,0.21569594708094228
1421,hangers,air_conditioning,0.04662108296253237
1422,hangers,heating,0.14218417816312737
1423,hangers,cable_tv,-0.01688204132499163
1424,hangers,washer,0.028645606439248236
1425,hangers,dryer,0.2928610360435231
1426,hangers,family_kid_friendly,0.1254460346585078
1427,hangers,kitchen,0.0235969079645741
1428,hangers,free_parking,0.03430525701799495
1429,hangers,carbon_monoxide,0.24427576460774858
1430,hangers,pets_allowed,0.04409943875806286
1431,hangers,essentials,0.3209555334869468
1432,hangers,checkin_24hr,0.45657407668577926
1433,hangers,lock_on_bedroom_door,0.17816096170314885
1434,hangers,pool,0.028284787470501442
1435,hangers,hair_dryer,0.6287816815797506
1436,hangers,gym,0.012830387853450564
1437,hangers,wheelchair_accessible,0.019893082664734555
1438,hangers,iron,0.635142966907136
1439,hangers,shampoo,0.3517112251871289
1440,hangers,hangers,1.0
1441,hangers,first_aid_kit,0.1037197014448559
1442,hangers,elevator,0.038501003691297685
1443,first_aid_kit,id,-0.034668273480159946
1444,first_aid_kit,host_response_rate,0.05734051460390361
1445,first_aid_kit,host_acceptance_rate,0.09521713542458109
1446,first_aid_kit,latitude,-0.16579935328607265
1447,first_aid_kit,longtitude,-0.0979619241787684
1448,first_aid_kit,accomodates,0.004847028132821344
1449,first_aid_kit,bathrooms,0.007795277874996456
1450,first_aid_kit,bedrooms,0.033704853685421754
1451,first_aid_kit,beds,0.052342601085739786
1452,first_aid_kit,price,-0.06028423212020892
1453,first_aid_kit,security_deposit,0.03692994396530847
1454,first_aid_kit,cleaning_fee,-0.11316615835584909
1455,first_aid_kit,extra_people,0.13539367151832998
1456,first_aid_kit,number_of_reviews,0.14590168738225218
1457,first_aid_kit,review_scores_rating,0.12542348946392443
1458,first_aid_kit,wireless_internet,0.05445299689637986
1459,first_aid_kit,smoke_detector,0.29207331221091043
1460,first_aid_kit,air_conditioning,0.020188127912428844
1461,first_aid_kit,heating,0.06796143642133731
1462,first_aid_kit,cable_tv,-0.07064258856728754
1463,first_aid_kit,washer,0.010739295568169835
1464,first_aid_kit,dryer,0.061742179774925056
1465,first_aid_kit,family_kid_friendly,0.016125820347298928
1466,first_aid_kit,kitchen,-0.019268547969704536
1467,first_aid_kit,free_parking,0.1613917347122868
1468,first_aid_kit,carbon_monoxide,0.3052466012288714
1469,first_aid_kit,pets_allowed,0.03014171552070811
1470,first_aid_kit,essentials,0.16664013656605756
1471,first_aid_kit,checkin_24hr,0.08238610452448461
1472,first_aid_kit,lock_on_bedroom_door,0.10900003917818576
1473,first_aid_kit,pool,-0.0870820782319914
1474,first_aid_kit,hair_dryer,0.13683217090644578
1475,first_aid_kit,gym,-0.1310937215279182
1476,first_aid_kit,wheelchair_accessible,0.009566041368777757
1477,first_aid_kit,iron,0.13802370112070725
1478,first_aid_kit,shampoo,0.20365460448501652
1479,first_aid_kit,hangers,0.1037197014448559
1480,first_aid_kit,first_aid_kit,1.0
1481,first_aid_kit,elevator,-0.15451420334504445
1482,elevator,id,0.05056665433947572
1483,elevator,host_response_rate,-0.039385344569262376
1484,elevator,host_acceptance_rate,-0.14194593847716733
1485,elevator,latitude,0.22087231796840254
1486,elevator,longtitude,0.0976988818543481
1487,elevator,accomodates,0.0963445982291292
1488,elevator,bathrooms,0.05499505613909427
1489,elevator,bedrooms,0.031817238565390045
1490,elevator,beds,0.022385008026486956
1491,elevator,price,0.22150272401870144
1492,elevator,security_deposit,0.0064530427108261046
1493,elevator,cleaning_fee,0.18273060311732373
1494,elevator,extra_people,-0.14381894528480657
1495,elevator,number_of_reviews,-0.13185274492971133
1496,elevator,review_scores_rating,-0.13764247598728707
1497,elevator,wireless_internet,0.008438823171673084
1498,elevator,smoke_detector,-0.09801513785677059
1499,elevator,air_conditioning,0.1939650996082495
1500,elevator,heating,0.0726492780751896
1501,elevator,cable_tv,0.18553035172548846
1502,elevator,washer,0.21514216174172857
1503,elevator,dryer,0.16017972093271976
1504,elevator,family_kid_friendly,0.1772108279526158
1505,elevator,kitchen,0.11711420798285907
1506,elevator,free_parking,-0.165082146207866
1507,elevator,carbon_monoxide,-0.10375890265055163
1508,elevator,pets_allowed,0.05769308625732392
1509,elevator,essentials,0.08791053075511822
1510,elevator,checkin_24hr,0.11221410600693967
1511,elevator,lock_on_bedroom_door,-0.0956682945997504
1512,elevator,pool,0.3414015329085242
1513,elevator,hair_dryer,0.06189164348751763
1514,elevator,gym,0.5627293731890061
1515,elevator,wheelchair_accessible,0.31803820137394606
1516,elevator,iron,0.07607791668943373
1517,elevator,shampoo,0.07902600421799989
1518,elevator,hangers,0.038501003691297685
1519,elevator,first_aid_kit,-0.15451420334504445
1520,elevator,elevator,1.0
